YEAR,total_crash_damage,CRASH_ID
2016,1876.6700000000001,14672
2016,16553.939999999999,5837
2016,6465.4899999999998,14670
2016,33040.169999999998,2136
2016,9922.3999999999996,14987
2016,16890.16,4110
2016,0,14662
2016,99641.169999999998,7857
2016,10331.299999999999,14988
2016,226988.28999999998,1697
2016,732.48000000000002,14992
2016,202074.29999999996,632
2016,7025.7399999999998,14651
2016,193015.62000000002,3795
2016,4669.0199999999995,14650
2016,104936.39000000003,2856
2016,24583.139999999999,14649
2016,59712.800000000003,3429
2016,9530.9099999999999,14993
2016,365658.9600000002,601
2016,15705.73,14648
2016,5924.9799999999996,6589
2016,15917.830000000002,14994
2016,6543.3199999999997,2870
2016,12622.93,14647
2016,14062.349999999999,7884
2016,15046.910000000002,14646
2016,16230.649999999998,2871
2016,7982.2399999999998,14652
2016,10119.559999999999,5550
2016,1361,14653
2016,4835.7199999999993,2874
2016,14113.860000000001,14654
2016,5563.0299999999997,6324
2016,1203.9300000000001,14655
2016,128814.58,1705
2016,1855.55,14661
2016,295750.26000000007,1706
2016,1644.29,14660
2016,6109.0799999999999,5942
2016,9001.3600000000006,8808
2016,32687.549999999999,4946
2016,0,14659
2016,20791.959999999999,606
2016,10423.24,14996
2016,234740.37000000008,608
2016,4810.6899999999996,14989
2016,0,5305
2016,2362.8100000000004,14657
2016,16054.579999999998,2858
2016,8425.5100000000002,14990
2016,1480423.2999999996,623
2016,2579.3200000000002,14991
2016,449161.25999999995,622
2016,0,14656
2016,77289.790000000008,2859
2016,5223.8999999999996,14658
2016,288370.09999999998,618
2016,3481.73,14617
2016,472397.64999999997,615
2016,0,14946
2016,160826.90999999997,2861
2016,18644.360000000001,14945
2016,1598040.0300000005,612
2016,2792.5500000000002,14825
2016,20538.84,4936
2016,13799.960000000001,14887
2016,28390.290000000001,3932
2016,811.20000000000005,14888
2016,68684.669999999998,2124
2016,4388.0599999999995,14890
2016,38904.109999999993,2092
2016,1962.5599999999999,14891
2016,12429.110000000001,5477
2016,126947.35000000001,8553
2016,57908.950000000004,5001
2016,0,14824
2016,10174.299999999999,7949
2016,20692.040000000001,14823
2016,48861.720000000001,480
2016,87123.720000000016,8629
2016,11795.07,7948
2016,4987.3999999999996,14826
2016,36352.830000000002,5939
2016,17401.720000000001,14893
2016,30267.079999999998,7246
2016,7556.1800000000003,14827
2016,137025.59999999998,4397
2016,12646.060000000001,14828
2016,89697.87000000001,2947
2016,6669.79,14882
2016,304584.06000000006,3309
2016,7928.8599999999997,14833
2016,31194.27,1750
2016,2918.0100000000002,14883
2016,55660.059999999998,5265
2016,11548.33,14884
2016,69710.550000000003,6546
2016,11499.77,14885
2016,8997.6899999999987,5565
2016,9203.7099999999991,14832
2016,23326.379999999997,6523
2016,20027.550000000003,14831
2016,20092.199999999997,4520
2016,10416.67,14830
2016,11261.139999999999,7243
2016,4063.5900000000001,14829
2016,367138.29000000004,431
2016,1090.77,14886
2016,13120.800000000001,7973
2016,3953.04,14834
2016,192472.38000000006,2973
2016,9471.9600000000009,14894
2016,40156.930000000008,468
2016,5697.29,14822
2016,1956191.689999999,469
2016,817.86000000000001,14898
2016,128204.05,6086
2016,1439.76,14899
2016,54813.510000000002,7058
2016,0,14812
2016,1283669.2600000005,472
2016,6655.4099999999999,14811
2016,8848.1000000000004,4059
2016,35015.009999999995,8644
2016,45358.709999999999,3692
2016,2686.3800000000001,14810
2016,213981.56999999995,465
2016,2790.9200000000001,14809
2016,120927.68000000002,7064
2016,0,14807
2016,33839.529999999999,4399
2016,4318.1999999999998,14806
2016,38847.419999999998,4519
2016,16257.860000000001,14348
2016,65099.590000000004,1755
2016,12084.700000000001,14895
2016,21430.389999999996,3691
2016,5157.6199999999999,14813
2016,9131.75,2951
2016,3972.6700000000001,14815
2016,71120.410000000003,1756
2016,0,14821
2016,84181.070000000007,4068
2016,59285.679999999993,8632
2016,4546515.659999989,419
2016,0,14820
2016,185257.05000000002,5567
2016,16084.219999999999,14896
2016,3711306.830000001,492
2016,10431.59,14819
2016,1591204.4200000011,414
2016,2189.54,14818
2016,0,5266
2016,0,14817
2016,2061278.339999998,488
2016,9454.9200000000001,14897
2016,141648.54000000001,2987
2016,12845.950000000001,14816
2016,19682.639999999999,6330
2016,7524.3600000000006,14814
2016,20140.529999999999,6329
2016,11972.219999999999,14835
2016,4360.4499999999998,4987
2016,30491.630000000001,14836
2016,43630.18,5012
2016,6483.8199999999997,14837
2016,11062.470000000001,6538
2016,3830.6599999999999,14870
2016,2679707.9500000002,445
2016,6917.0699999999997,14857
2016,39978.190000000002,5257
2016,8714.5299999999988,14856
2016,3451508.1000000006,453
2016,10674.389999999999,14855
2016,23286.269999999997,1760
2016,8954.630000000001,14871
2016,124581.51000000004,3491
2016,2089.46,14854
2016,106963.28000000003,459
2016,0,14853
2016,1799068.6699999999,418
2016,11395.549999999999,14872
2016,137214.48999999996,3689
2016,0,8575
2016,376151.06,2957
2016,6137.2900000000009,14858
2016,64747.18,2956
2016,3792.7200000000003,14852
2016,15570.33,1762
2016,6776.0699999999997,14859
2016,0,14869
2016,8441.1800000000003,14865
2016,24157.570000000003,8582
2016,21276.540000000001,8585
2016,6532.9599999999991,14867
2016,2340,14864
2016,2400.4899999999998,14863
2016,1134.3800000000001,14868
2016,0,14862
2016,4239.2700000000004,14861
2016,1844.1800000000001,14860
2016,21067.099999999999,8574
2016,8555.1899999999987,14851
2016,1431.55,14850
2016,3895.1300000000001,14876
2016,0,14840
2016,0,14839
2016,21555.599999999999,14838
2016,21462,14877
2016,2563.3699999999999,14878
2016,8709.2700000000004,14879
2016,1222.3800000000001,14880
2016,0,14881
2016,5099.3799999999992,14841
2016,6190.1800000000003,14842
2016,14916.09,14875
2016,2415.1900000000001,14843
2016,5104.0900000000001,14849
2016,780.66999999999996,14873
2016,1613.46,8572
2016,1424.05,14874
2016,866.90999999999997,14805
2016,6155.3999999999996,14848
2016,9127.4700000000012,8604
2016,1063.7,14846
2016,16674.739999999998,14845
2016,7719.21,14844
2016,0,14847
2016,9014,14804
2016,9136.5,14803
2016,3374.04,14900
2016,0,14933
2016,1944.4400000000001,14934
2016,7162.2399999999998,14768
2016,6068.9700000000003,14935
2016,7372.8400000000001,14766
2016,0,14765
2016,14995.73,14764
2016,2475.3000000000002,14936
2016,11392.629999999999,14763
2016,1424.0799999999999,14932
2016,5131.9200000000001,14937
2016,4616.9799999999996,14931
2016,0,14770
2016,9705.6399999999994,14925
2016,966.85000000000002,14926
2016,2749.1000000000004,14773
2016,9592.7299999999996,14927
2016,0,14772
2016,0,14928
2016,5163.0599999999995,14929
2016,13233.689999999999,14771
2016,0,14930
2016,1459.49,14769
2016,0,14938
2016,18795.950000000001,14939
2016,4645.1800000000003,14940
2016,7766.3299999999999,14751
2016,7792.0400000000009,14944
2016,1212.76,14750
2016,11249.869999999999,14749
2016,1814,14748
2016,1264.4400000000001,14747
2016,5910.5200000000004,14746
2016,13385.690000000001,14745
2016,1602.72,14744
2016,7239.5,14752
2016,2888.4200000000001,14753
2016,13441.030000000001,14755
2016,0,14756
2016,5074.1100000000006,14941
2016,8405.5699999999997,14762
2016,15890.43,14761
2016,9960.630000000001,14942
2016,3076.5300000000002,14774
2016,41402.169999999998,8697
2016,4000.5,14759
2016,2557.4899999999998,14758
2016,7500.3299999999999,14757
2016,9747.3400000000001,14943
2016,6767.4899999999998,14760
2016,1775.23,14743
2016,21113.869999999999,14775
2016,5956.5100000000002,14776
2016,7311.8100000000004,14797
2016,2186.2200000000003,14796
2016,16466.190000000002,14909
2016,4145.9400000000005,14795
2016,10019.629999999999,14794
2016,22823.300000000003,14793
2016,16716.139999999999,14792
2016,4154.3500000000004,14910
2016,16886.059999999998,14791
2016,5223.4400000000005,14907
2016,8727.0300000000007,14790
2016,1597.53,14906
2016,0,14905
2016,18602.229999999996,14802
2016,4203.4499999999998,14901
2016,13411.379999999999,14902
2016,2581.9499999999998,14903
2016,17835.190000000002,8654
2016,13116.539999999999,14801
2016,9985.0100000000002,14904
2016,2238.79,14800
2016,2452.23,14799
2016,2690.04,14798
2016,11118.950000000001,14789
2016,23652.889999999999,14911
2016,0,14912
2016,0,14920
2016,5431.1000000000004,14780
2016,9442.880000000001,14921
2016,9755.25,14779
2016,12346.68,14922
2016,25541.380000000005,14778
2016,5249.96,14923
2016,5520.54,14777
2016,10564.98,14924
2016,7195.9399999999996,14919
2016,7047.0699999999997,14781
2016,9352.8400000000001,14782
2016,9585.4399999999987,14918
2016,1702.3000000000002,14913
2016,6197.5900000000001,14788
2016,5047.8900000000003,14787
2016,0,14786
2016,0,8681
2016,2246.6399999999999,14785
2016,12843.26,14915
2016,12683.830000000002,14916
2016,10399.439999999999,14784
2016,1632.4000000000001,14783
2016,17328.470000000001,14914
2016,1972.1099999999999,14616
2016,2819.8499999999999,14966
2016,2411.29,14866
2016,4757.8599999999997,14569
2016,7687.3000000000002,14493
2016,8133.0699999999997,14494
2016,14522.540000000001,14495
2016,10798.5,14428
2016,2125.1199999999999,14427
2016,21546.620000000003,14568
2016,25317.670000000002,14595
2016,2104.4400000000001,14426
2016,8186.6499999999996,14425
2016,1492.8200000000002,14424
2016,2711.77,14496
2016,0,14423
2016,3777.1500000000001,14596
2016,1380.5,14597
2016,6130.3600000000006,14567
2016,6147.6800000000003,8308
2016,4685.2300000000005,8904
2016,1909.1400000000001,14570
2016,1863.24,14571
2016,881.13999999999999,14429
2016,47645.099999999999,9054
2016,4871.6399999999994,14593
2016,2167.04,14576
2016,2281.46,14594
2016,7214.6599999999999,14435
2016,8732.0300000000007,14434
2016,5196.0200000000004,14490
2016,9667.9599999999991,14433
2016,5903.2700000000004,8311
2016,4107.4700000000003,14432
2016,5582.25,14431
2016,6411.9899999999998,14574
2016,2772.5700000000002,14573
2016,24834,14572
2016,0,14430
2016,0,14491
2016,122557.63999999998,8301
2016,7676.6900000000005,14492
2016,0,14575
2016,14285.77,14577
2016,4808.9200000000001,14422
2016,1283,14497
2016,6881.6799999999994,14563
2016,1374.1199999999999,14412
2016,6737.6900000000005,14562
2016,2277.3299999999999,14411
2016,6709.25,14410
2016,15816.43,9083
2016,8510.3600000000006,14409
2016,14719.790000000001,14561
2016,16254.610000000001,14408
2016,5734.5900000000001,14600
2016,2119.27,14407
2016,696.76999999999998,14560
2016,0,14406
2016,4642.0600000000004,14559
2016,2178.3699999999999,14405
2016,0,14504
2016,2129.7299999999996,14404
2016,18789.139999999999,14413
2016,7557.9900000000016,14503
2016,19933.029999999999,14414
2016,5028.2399999999998,14599
2016,36795.920000000006,14498
2016,1931.3400000000001,14421
2016,1439.3099999999999,14499
2016,4267.2200000000003,14420
2016,639.04999999999995,14566
2016,12301.6,14418
2016,4699.6300000000001,14417
2016,9279.619999999999,14500
2016,10255.34,8908
2016,0,14416
2016,2761.0999999999999,14415
2016,11077.360000000001,14598
2016,3186.0299999999997,14565
2016,26855.380000000001,14501
2016,8053.04,14564
2016,12265.65,14502
2016,36738.610000000001,8322
2016,5575.5,8330
2016,12870.34,8316
2016,11278.440000000001,14403
2016,10472.669999999998,14578
2016,3181.5799999999999,14489
2016,1902.3200000000002,14466
2016,0,14465
2016,3589.1700000000001,14464
2016,17981.959999999999,14463
2016,15936.370000000001,14462
2016,16369.98,8240
2016,1112.3199999999999,14461
2016,4007.8000000000002,14478
2016,0,14479
2016,6622.1199999999999,14460
2016,11341.440000000001,14459
2016,7575.6999999999989,14458
2016,104225.53999999999,9028
2016,13527.629999999999,14480
2016,1869.8800000000001,14457
2016,5787.75,14481
2016,2379.96,14482
2016,5764.7299999999996,14584
2016,34453.620000000003,8233
2016,15436.769999999999,9002
2016,0,14467
2016,4405.29,8227
2016,20008.68,14474
2016,2794.3100000000004,14586
2016,6648.79,14476
2016,4628.2799999999997,14585
2016,6077.9499999999998,14472
2016,6981.4500000000007,14471
2016,45661.680000000008,9006
2016,5642.8400000000001,14456
2016,15959.719999999999,9005
2016,24965.609999999997,14469
2016,16430.919999999998,8214
2016,28174.129999999997,8200
2016,11118.189999999999,14468
2016,5891.1600000000008,8885
2016,42604.850000000006,9017
2016,0,14477
2016,14291.640000000001,9003
2016,4386.0600000000004,14470
2016,6275.1999999999998,14592
2016,4513.8000000000002,14455
2016,7149.3199999999997,9032
2016,61517.409999999989,8275
2016,4523.7300000000005,8291
2016,2749.9099999999999,14441
2016,5166.9099999999999,14440
2016,0,14582
2016,19799.300000000003,14581
2016,8038.4200000000001,14488
2016,10372.59,14580
2016,13891.51,14579
2016,3914.0700000000002,14439
2016,3531.96,14438
2016,8743.3099999999995,14437
2016,4423.8599999999997,14590
2016,1591.6500000000001,14591
2016,15159.51,14436
2016,37432.349999999999,9053
2016,32021.41,8894
2016,2468.8000000000002,14487
2016,3386.75,14486
2016,8085.6599999999999,14442
2016,857.51999999999998,14485
2016,6555.1700000000001,14454
2016,9543.6399999999994,14453
2016,10036.25,14452
2016,2322.8899999999999,14451
2016,4335.5500000000002,14450
2016,18392.079999999998,8254
2016,7169.1099999999997,14583
2016,2094.29,14588
2016,3451.1300000000001,14587
2016,0,14449
2016,1857.8800000000001,14448
2016,11542.049999999999,14447
2016,9188.2999999999993,14446
2016,5189.9099999999999,14445
2016,8161.6599999999999,14589
2016,2031.8099999999999,14444
2016,2495.8000000000002,14484
2016,0,14443
2016,24604.160000000003,14483
2016,1581.6099999999999,14402
2016,27340.940000000002,8913
2016,10667.4,14505
2016,0,14543
2016,14593.549999999999,14612
2016,4529.0799999999999,14542
2016,53472.950000000004,9124
2016,1240.01,14613
2016,9409.3099999999995,14372
2016,4395.1300000000001,14516
2016,741.63999999999999,14373
2016,3183.2299999999996,14371
2016,2990.4100000000003,14541
2016,12935.76,14540
2016,18235.639999999999,14369
2016,11932.190000000001,14368
2016,19910.029999999999,14367
2016,4530.3099999999995,14517
2016,39974.220000000001,14539
2016,2167.46,14370
2016,10970.439999999999,14515
2016,0,14545
2016,6713.5,14374
2016,1073.78,14381
2016,9839.4500000000007,14512
2016,2062.0500000000002,14549
2016,5625.8699999999999,14380
2016,844.54999999999995,14548
2016,3321.7199999999998,14379
2016,11373.33,14378
2016,4744.1599999999999,14377
2016,6383.8899999999994,14513
2016,0,14547
2016,3622.4299999999998,14610
2016,0,14514
2016,5228.6199999999999,14611
2016,12210.049999999999,14546
2016,20769.66,14376
2016,0,14375
2016,29908.889999999996,8395
2016,21153.299999999999,14538
2016,4703.1700000000001,14366
2016,1801.8199999999999,14365
2016,46442.759999999995,8400
2016,10953.17,14521
2016,11292.32,14360
2016,11518.659999999998,14359
2016,5262.1499999999996,14522
2016,20628.25,14358
2016,13243.049999999999,14523
2016,2385.9899999999998,14357
2016,4058.75,14527
2016,2368.98,14524
2016,23757.110000000001,14356
2016,0,14526
2016,2491.3599999999997,14525
2016,5583.0900000000001,14354
2016,8804.1599999999999,14353
2016,693.28999999999996,14352
2016,2656.71,14351
2016,10388.07,14350
2016,40483.140000000007,14361
2016,0,14609
2016,3892.4499999999998,14362
2016,8711.6700000000001,14529
2016,0,14614
2016,9245.6500000000015,14537
2016,2488,14536
2016,6660.1999999999998,14518
2016,11498.469999999999,8960
2016,0,14535
2016,14152.059999999999,14615
2016,4975.8699999999999,14534
2016,9826.0300000000007,14519
2016,16172.49,14533
2016,16438.98,8407
2016,13298.01,14520
2016,2303.1500000000001,14364
2016,13338.17,14532
2016,0,14531
2016,5079.9799999999996,14363
2016,1526.46,14530
2016,0,14528
2016,15876.900000000001,14382
2016,2271.0999999999999,14544
2016,9282.1599999999999,14473
2016,19005.949999999997,8331
2016,4550.6899999999996,14394
2016,22393.400000000001,14607
2016,0,14608
2016,80707.600000000006,8391
2016,0,14606
2016,6259.4499999999998,14395
2016,10419.48,14507
2016,8441.5,14387
2016,9791.25,14397
2016,6174.5699999999997,14557
2016,4422.1800000000003,14398
2016,0,14396
2016,31983.59,14386
2016,888.50999999999999,14388
2016,1670.6300000000001,14393
2016,1822.0699999999999,14392
2016,14036.4,9102
2016,18934.870000000003,14391
2016,0,14390
2016,27277.169999999998,9105
2016,30512.149999999998,14555
2016,18522,14554
2016,3701.5900000000001,14603
2016,3244.48,14605
2016,0,8924
2016,1420.3699999999999,14389
2016,9568.1599999999999,14506
2016,0,14511
2016,7509.3500000000004,14385
2016,8503.0799999999999,14556
2016,2776.71,14604
2016,4073.1900000000001,14550
2016,11901.91,14384
2016,2019.9400000000001,14552
2016,1509.24,14383
2016,14428.950000000001,9113
2016,0,14508
2016,1131.5999999999999,14401
2016,2066.5500000000002,14553
2016,8462.2400000000016,14510
2016,8931.5400000000009,14399
2016,14249.939999999999,14509
2016,26754.27,14602
2016,0,14558
2016,9882.3900000000012,14601
2016,22152.939999999999,14400
2017,18753.009999999998,5706
2017,9390.4500000000007,12474
2017,15585.450000000001,2235
2017,18350.970000000001,12485
2017,16259.079999999998,2064
2017,31019.599999999999,12600
2017,25001.039999999997,2168
2017,9457.4099999999999,12528
2017,91419.999999999985,2065
2017,953.84000000000003,12598
2017,66912.690000000002,2060
2017,0,12523
2017,76607.830000000002,3457
2017,25878.340000000004,12486
2017,123339.20999999998,2087
2017,2688.5,12581
2017,21683.98,5621
2017,20081.829999999998,12582
2017,76531.23000000001,3399
2017,8945.0300000000007,12527
2017,20885.160000000003,4400
2017,2584.4699999999998,12487
2017,2235.02,3425
2017,3113.7400000000002,12526
2017,204090.92000000001,3437
2017,14424.279999999999,12473
2017,27373.659999999996,7077
2017,0,12599
2017,63799.890000000014,7012
2017,16917.209999999999,12525
2017,20540.099999999999,3458
2017,11710.610000000001,12512
2017,29163.309999999998,2320
2017,6324.4200000000001,12524
2017,17359.529999999999,5957
2017,11508.52,12489
2017,6255.9699999999993,6920
2017,1561.98,12475
2017,15506.32,2231
2017,1739.1799999999998,12518
2017,13005.689999999999,1980
2017,0,12587
2017,23639.459999999999,6261
2017,0,12593
2017,21284.59,7116
2017,16514.489999999998,12479
2017,28106.159999999996,2314
2017,12677.720000000001,12478
2017,3073.1900000000001,6922
2017,21941.02,12519
2017,22659.389999999999,3903
2017,2697.6199999999999,12477
2017,10065.59,1996
2017,0,12589
2017,241313.47,4432
2017,0,12592
2017,64372.350000000006,5662
2017,1909.4299999999998,12591
2017,15314.9,3444
2017,2415.6599999999999,12514
2017,6103.5599999999995,5640
2017,8967.7999999999993,12590
2017,58949.240000000005,1993
2017,6908.7799999999997,12594
2017,16678.620000000003,5961
2017,7339.9300000000003,12480
2017,35924.079999999987,6276
2017,12637.58,12529
2017,14172.540000000001,6262
2017,29852.159999999996,12585
2017,25998.630000000005,5670
2017,3116.2199999999998,12597
2017,43993.150000000001,4434
2017,11662.33,12513
2017,41410.360000000001,2162
2017,1994.97,12521
2017,22405.75,4345
2017,0,12596
2017,9610.2099999999991,5704
2017,15177.970000000001,12584
2017,228186.08000000005,1991
2017,7553.5699999999997,12583
2017,5337.7699999999995,3443
2017,2340.8899999999999,12595
2017,6518.3099999999995,1992
2017,14606.139999999999,12483
2017,73657.839999999997,5663
2017,19057.049999999999,12516
2017,30354.66,1994
2017,2743.2799999999997,12515
2017,35533.929999999993,3415
2017,6467.1999999999998,12481
2017,73717.209999999992,4308
2017,0,12520
2017,2031.45,2137
2017,2258.9200000000001,12484
2017,106761.05,4339
2017,19845.59,12476
2017,61772.680000000008,1962
2017,5728.0699999999997,12577
2017,79855.979999999996,2337
2017,5309.3000000000002,12531
2017,74040.189999999988,1963
2017,4404.29,12556
2017,82706.810000000012,3428
2017,11030.48,12541
2017,10272.679999999998,7136
2017,5638.3800000000001,12505
2017,137888.27999999997,2146
2017,632.70000000000005,12504
2017,72060.699999999997,2336
2017,2452.4000000000001,12503
2017,68902.549999999988,2335
2017,14959.27,12557
2017,2238.6899999999996,7135
2017,3881.9499999999998,12558
2017,40038.820000000007,4373
2017,5646.54,12502
2017,31775.830000000002,7029
2017,21848.520000000004,12559
2017,100586.37000000001,3414
2017,8980.5099999999984,12540
2017,49478.750000000007,5616
2017,8245.9099999999999,12560
2017,39209.799999999996,6906
2017,0,12501
2017,27204.829999999998,2073
2017,1753.05,12517
2017,14829.849999999999,4402
2017,15942.829999999998,12555
2017,130146.13000000002,7026
2017,4794.4799999999996,12561
2017,97473.779999999984,1957
2017,2916.6500000000001,12506
2017,21698.639999999999,4376
2017,32282.670000000002,12542
2017,9347.5100000000002,5967
2017,3492,12547
2017,145397.54000000004,4451
2017,45434.51999999999,12548
2017,30246.400000000001,2077
2017,9768.7000000000007,12545
2017,16441.769999999997,4375
2017,17134.27,12508
2017,8846.2999999999993,7138
2017,11816.540000000001,12549
2017,7128.46,3413
2017,21733.5,12509
2017,15840.610000000001,2139
2017,13546.689999999999,12550
2017,46980.07,3396
2017,6974.3199999999997,12510
2017,22399.120000000003,2341
2017,4605.2399999999998,12551
2017,126591.62000000001,2138
2017,9618.5699999999997,12552
2017,15789.560000000001,7014
2017,5788.5600000000004,12544
2017,360872.85000000009,2079
2017,3893.5500000000002,12543
2017,38313.329999999994,2080
2017,14959.65,12553
2017,17020.169999999998,2327
2017,28236.390000000003,12554
2017,173577.09999999998,2067
2017,12168.84,12500
2017,7301.3800000000001,5660
2017,2639.4499999999998,12562
2017,38254.339999999997,1976
2017,0,12563
2017,89730.109999999971,1977
2017,5074.6199999999999,12494
2017,19324.670000000006,4379
2017,6322.6999999999998,12574
2017,23634.300000000003,5686
2017,8531.2600000000002,12493
2017,16983.77,4307
2017,13045.289999999999,12575
2017,67401.069999999992,2155
2017,11406.530000000001,12511
2017,78231.239999999991,7073
2017,870.72000000000003,12576
2017,18591.110000000001,3459
2017,3857.46,12492
2017,19603.829999999998,7016
2017,0,12491
2017,39701.489999999998,6260
2017,9782.2399999999998,12534
2017,39572.690000000002,3887
2017,47048.730000000003,12579
2017,6820.8999999999996,7022
2017,11219.23,12580
2017,4860.5900000000001,7035
2017,9348.6800000000003,12533
2017,13924.869999999999,6978
2017,3182.6199999999999,12601
2017,13821.159999999998,4447
2017,8757.7700000000004,12573
2017,60648.939999999995,1969
2017,1237.2,12572
2017,2161.0999999999999,3881
2017,22088.459999999999,12571
2017,46387.580000000002,4372
2017,18567.720000000001,12570
2017,24514.790000000001,5619
2017,1504.3699999999999,12539
2017,348873.77000000002,1973
2017,9046.9500000000007,12564
2017,10930.73,2219
2017,2405.8699999999999,12565
2017,19767.41,6909
2017,1352.28,12499
2017,5484.4200000000001,2132
2017,23226.32,12537
2017,13090.779999999999,4443
2017,11424.490000000002,12566
2017,76781.720000000016,4337
2017,11173.870000000001,12530
2017,11690.800000000001,4378
2017,4490.9300000000003,12498
2017,12511.210000000001,2152
2017,17717.66,12567
2017,36946.560000000005,2081
2017,4679.3199999999997,12496
2017,52593.729999999996,2305
2017,9014.6100000000006,12568
2017,18404.919999999998,7087
2017,7785.0700000000006,12536
2017,43751.759999999995,2058
2017,0,12569
2017,126551.20999999999,2190
2017,11136.08,12495
2017,5907.0900000000001,7097
2017,9750.7399999999998,12497
2017,63120.129999999997,2268
2017,2929.4200000000001,12546
2017,69797.809999999998,3436
2017,7588.2899999999991,12655
2017,166628.14999999997,2031
2017,1733.23,12603
2017,11267.360000000001,6994
2017,13499.17,12783
2017,442820.33000000002,2032
2017,5371.5799999999999,12782
2017,18680.610000000001,2249
2017,8423.1399999999994,12781
2017,11258.299999999999,2192
2017,15549.690000000002,12780
2017,47048.549999999996,4327
2017,3728.6700000000001,12779
2017,49924.989999999998,2250
2017,0,12778
2017,2096.48,6952
2017,0,12776
2017,2774.9000000000001,6953
2017,0,12775
2017,27623.32,2269
2017,3067.5499999999997,12774
2017,51491.550000000003,5677
2017,3555.9500000000003,12772
2017,11285.26,7085
2017,7198.1000000000004,12771
2017,39512.760000000002,3435
2017,1635.5300000000002,12784
2017,23618.550000000003,6947
2017,7895.9799999999996,12770
2017,8421.5300000000007,3896
2017,5353.8000000000002,12785
2017,62393.929999999993,2187
2017,11663.43,12787
2017,13672.559999999999,2274
2017,3543,12800
2017,17402.98,2273
2017,945.50999999999999,12799
2017,10693.719999999999,7083
2017,10533.82,12798
2017,11931.369999999999,4353
2017,24611.309999999998,12797
2017,62152.659999999996,2023
2017,8158.75,12796
2017,13668.280000000001,3451
2017,10680.540000000001,12795
2017,55672.669999999998,6949
2017,3218.7399999999998,12792
2017,221812.76000000001,2025
2017,8580.9099999999999,12791
2017,10800.27,2270
2017,11576.77,12790
2017,18083.419999999998,2026
2017,3034.6399999999999,12789
2017,5909.5,6248
2017,7644.1199999999999,12788
2017,32980.75,6948
2017,6169.7600000000002,12786
2017,29378.260000000002,4356
2017,21301.519999999997,12801
2017,14841.16,7052
2017,2635.6500000000001,12768
2017,39163.669999999998,2262
2017,12711.08,12766
2017,43421.569999999992,6268
2017,32643.839999999997,12747
2017,6261.9800000000005,6988
2017,667.72000000000003,12746
2017,4039.8599999999997,7093
2017,4583.3500000000004,12745
2017,26079.060000000001,7092
2017,7541.0699999999997,12744
2017,8397.5200000000004,4418
2017,11624.83,12743
2017,22232.41,4395
2017,6393.8299999999999,12742
2017,78846.670000000027,2095
2017,2542.6199999999999,12741
2017,48184.5,2255
2017,0,12740
2017,34781.059999999998,5636
2017,188310.03999999998,12739
2017,118096.56,2094
2017,8571.1799999999985,12738
2017,68411.050000000003,7057
2017,0,12737
2017,1139.0799999999999,6958
2017,3583.3800000000001,12749
2017,8336.5100000000002,6959
2017,6400.0599999999995,12767
2017,54028.310000000005,5651
2017,2276.52,12750
2017,22648.869999999999,5693
2017,0,12752
2017,5891.1499999999996,4420
2017,19259.23,12765
2017,54671.580000000002,2046
2017,0,12764
2017,871547.06000000075,2195
2017,12877.940000000001,12763
2017,5823.8199999999997,2196
2017,18214.709999999999,12762
2017,45628.390000000007,2261
2017,6503.4200000000001,12761
2017,34851.25,7086
2017,10307.210000000001,12758
2017,4837.7199999999993,5652
2017,2059.1700000000001,12757
2017,5020.8200000000006,6987
2017,4532.29,12756
2017,32705.119999999999,2101
2017,10606.620000000001,12755
2017,84166.369999999995,2251
2017,1630.3199999999999,12754
2017,231262.74999999997,2047
2017,0,12753
2017,34290.729999999996,6954
2017,7304.3299999999999,12751
2017,2497.27,2259
2017,27427.07,12802
2017,433116.28000000014,2199
2017,11591.190000000001,12803
2017,41964.330000000009,6246
2017,6375.9799999999996,12804
2017,11566.42,4350
2017,4764.1599999999999,12849
2017,12585.189999999999,6267
2017,10871.23,12848
2017,3440.8099999999999,7048
2017,6813.5300000000007,12847
2017,9432.2600000000002,7099
2017,33958.449999999997,12846
2017,18620.690000000002,6946
2017,0,12845
2017,82331.179999999993,4317
2017,4807.6800000000003,12844
2017,104306.16999999998,2174
2017,2751.9299999999998,12843
2017,4906.4899999999998,6963
2017,2359.3699999999999,12842
2017,5387.5799999999999,4385
2017,9093.8100000000013,12841
2017,8606.8999999999996,5629
2017,37437.860000000001,12840
2017,14014.620000000001,5700
2017,2650.6799999999998,12838
2017,4781.96,7002
2017,0,12850
2017,6337.8299999999999,5699
2017,10127.35,12837
2017,7219.8699999999999,5965
2017,3607.9000000000001,12852
2017,19811.809999999998,5970
2017,2623.4000000000001,12854
2017,8439.9599999999991,7079
2017,3272.6900000000001,12867
2017,12244.200000000001,4427
2017,8026.7299999999996,12866
2017,28782.010000000002,6936
2017,8209.2099999999991,12864
2017,25421.249999999993,4361
2017,9189.3199999999997,12863
2017,82898.909999999989,2171
2017,0,12862
2017,7565.0700000000006,7041
2017,0,12861
2017,25246.169999999998,5650
2017,0,12860
2017,53215.539999999994,2088
2017,0,12859
2017,85909.119999999995,2236
2017,19071.959999999999,12858
2017,38390.099999999999,2237
2017,7620.25,12856
2017,208892.73999999996,7114
2017,11492.599999999999,12855
2017,13085.049999999997,6929
2017,12260.610000000001,12853
2017,18290,2302
2017,1013.02,12836
2017,27558.169999999995,6937
